300MHz Spectrometer, CHL-D
Frequency (Hz),Intensity
-120.22895194,22530.0
-120.52127078,21890.5
-120.81358963,21806.8
-121.10590848,22196.8
-121.39822733,21994.3
-121.69054618,21963.1
-121.98286502,21245.0
-122.27518387,21832.1
-122.56750272,22082.6
-122.85982157,21643.3
-123.15214042,22054.0
-123.44445926,22136.1
-123.73677811,22044.3
-124.02909696,21865.3
-124.32141581,21748.8
-124.61373466,22026.0
-124.9060535,21988.0
-125.19837235,22171.1
-125.4906912,21954.8
-125.78301005,21799.5
-126.0753289,21751.0
-126.36764774,21728.4
-126.65996659,21906.4
-126.95228544,21754.9
-127.24460429,21986.9
-127.53692314,22093.1
-127.82924198,21364.1
-128.12156083,21296.3
-128.41387968,21159.3
-128.70619853,21350.4
-128.99851738,21274.6
-129.29083622,21125.1
-129.58315507,21404.9
-129.87547392,21129.3
-130.16779277,21232.4
-130.46011162,21126.6
-130.75243046,21359.8
-131.04474931,21418.3
-131.33706816,21469.0
-131.62938701,21498.0
-131.92170586,21125.6
-132.2140247,21329.3
-132.50634355,21016.6
-132.7986624,21468.1
-133.09098125,21619.9
-133.3833001,21589.9
-133.67561894,21392.0
-133.96793779,21418.9
-134.26025664,21337.1
-134.55257549,21216.3
-134.84489434,21073.9
-135.13721318,21140.4
-135.42953203,21137.4
-135.72185088,21259.6
-136.01416973,21415.0
-136.30648858,21106.5
-136.59880742,21096.3
-136.89112627,21097.4
-137.18344512,21335.5
-137.47576397,21517.8
-137.76808282,21301.3
-138.06040166,21145.6
-138.35272051,21269.1
-138.64503936,21242.0
-138.93735821,21384.9
-139.22967706,21254.6
-139.5219959,21041.4
-139.81431475,21329.4
-140.1066336,21458.0
-140.39895245,21285.9
-140.6912713,20988.0
-140.98359014,21306.1
-141.27590899,21429.6
-141.56822784,21529.8
-141.86054669,21134.0
-142.15286554,21190.5
-142.44518438,21092.5
-142.73750323,21070.0
-143.02982208,20750.5
-143.32214093,20818.0
-143.61445978,21184.0
-143.90677862,21147.3
-144.19909747,21047.5
-144.49141632,20983.3
-144.78373517,20882.1
-145.07605402,20737.0
-145.36837286,20721.8
-145.66069171,20739.6
-145.95301056,21072.0
-146.24532941,20892.5
-146.53764826,20920.5
-146.8299671,20839.4
-147.12228595,20915.3
-147.4146048,20898.1
-147.70692365,20501.8
-147.9992425,20303.1
-148.29156134,20380.9
-148.58388019,20541.0
-148.87619904,20442.9
-149.16851789,20508.6
-149.46083674,20414.1
-149.75315558,20579.8
-150.04547443,20849.4
-150.33779328,20622.8
-150.63011213,20710.5
-150.92243098,20841.8
-151.21474982,20487.3
-151.50706867,20608.5
-151.79938752,20470.4
-152.09170637,20355.3
-152.38402522,20426.8
-152.67634406,20338.0
-152.96866291,19766.3
-153.26098176,19960.9
-153.55330061,20142.5
-153.84561946,20529.8
-154.1379383,20747.4
-154.43025715,20794.0
-154.722576,20547.4
-155.01489485,20637.4
-155.3072137,20856.5
-155.59953254,20603.5
-155.89185139,20591.9
-156.18417024,20736.0
-156.47648909,20714.8
-156.76880794,20745.5
-157.06112678,20708.9
-157.35344563,20413.3
-157.64576448,20834.6
-157.93808333,20684.6
-158.23040218,20558.9
-158.52272102,20550.8
-158.81503987,20405.0
-159.10735872,20500.0
-159.39967757,20402.3
-159.69199642,20114.4
-159.98431526,20493.6
-160.27663411,20246.8
-160.56895296,20369.5
-160.86127181,20244.6
-161.15359066,20218.6
-161.4459095,20197.0
-161.73822835,20396.1
-162.0305472,20056.9
-162.32286605,19641.6
-162.6151849,19996.5
-162.90750374,20034.9
-163.19982259,19831.0
-163.49214144,20162.5
-163.78446029,19964.0
-164.07677914,19694.4
-164.36909798,19745.1
-164.66141683,19772.8
-164.95373568,19858.6
-165.24605453,19875.4
-165.53837338,19514.6
-165.83069222,19621.6
-166.12301107,20016.6
-166.41532992,19742.0
-166.70764877,19360.0
-166.99996762,19359.8
-167.29228646,19768.5
-167.58460531,19494.6
-167.87692416,19494.9
-168.16924301,19298.1
-168.46156186,19267.0
-168.7538807,19328.9
-169.04619955,19708.9
-169.3385184,19754.1
-169.63083725,19495.6
-169.9231561,19435.3
-170.21547494,19785.9
-170.50779379,19637.9
-170.80011264,19410.4
-171.09243149,19713.8
-171.38475034,19575.1
-171.67706918,19467.4
-171.96938803,19725.0
-172.26170688,19738.4
-172.55402573,19735.6
-172.84634458,19839.3
-173.13866342,19821.3
-173.43098227,19652.0
-173.72330112,19615.8
-174.01561997,19962.5
-174.30793882,20098.5
-174.60025766,20145.1
-174.89257651,20485.5
-175.18489536,20255.1
-175.47721421,20123.3
-175.76953306,19677.0
-176.0618519,19744.5
-176.35417075,19661.5
-176.6464896,19968.9
-176.93880845,19694.6
-177.2311273,19864.3
-177.52344614,19790.8
-177.81576499,19794.3
-178.10808384,19597.1
-178.40040269,19538.6
-178.69272154,19730.8
-178.98504038,19415.3
-179.27735923,19412.5
-179.56967808,19190.3
-179.86199693,19127.1
-180.15431578,19201.5
-180.44663462,19393.0
-180.73895347,19742.5
-181.03127232,19676.8
-181.32359117,19570.1
-181.61591002,20000.6
-181.90822886,19765.0
-182.20054771,19829.3
-182.49286656,20235.9
-182.78518541,19924.0
-183.07750426,19446.9
-183.3698231,19602.3
-183.66214195,19425.6
-183.9544608,19289.3
-184.24677965,19529.6
-184.5390985,19171.6
-184.83141734,18990.9
-185.12373619,18915.1
-185.41605504,19093.0
-185.70837389,19072.4
-186.00069274,18872.8
-186.29301158,18456.5
-186.58533043,18489.4
-186.87764928,18898.0
-187.16996813,19036.0
-187.46228698,19160.8
-187.75460582,18704.9
-188.04692467,18475.6
-188.33924352,18790.6
-188.63156237,19052.3
-188.92388122,18694.9
-189.21620006,18498.9
-189.50851891,18324.1
-189.80083776,18349.4
-190.09315661,18679.8
-190.38547546,18746.1
-190.6777943,18685.3
-190.97011315,18913.9
-191.262432,18912.5
-191.55475085,18973.1
-191.8470697,19394.8
-192.13938854,19389.4
-192.43170739,19327.3
-192.72402624,18869.8
-193.01634509,19063.5
-193.30866394,19336.8
-193.60098278,19028.4
-193.89330163,19029.3
-194.18562048,18887.5
-194.47793933,18795.8
-194.77025818,18707.6
-195.06257702,18565.5
-195.35489587,18707.8
-195.64721472,18707.1
-195.93953357,18622.1
-196.23185242,18700.5
-196.52417126,18661.1
-196.81649011,18870.6
-197.10880896,19068.6
-197.40112781,18984.1
-197.69344666,18889.1
-197.9857655,18634.8
-198.27808435,19233.0
-198.5704032,18915.3
-198.86272205,18708.8
-199.1550409,18775.5
-199.44735974,18780.5
-199.73967859,18713.0
-200.03199744,18454.1
-200.32431629,18805.9
-200.61663514,18507.9
-200.90895398,18842.8
-201.20127283,19137.0
-201.49359168,18923.1
-201.78591053,18783.6
-202.07822938,19216.3
-202.37054822,19393.1
-202.66286707,19496.5
-202.95518592,19419.5
-203.24750477,19647.8
-203.53982362,19874.9
-203.83214246,19440.9
-204.12446131,19421.5
-204.41678016,19214.8
-204.70909901,19228.0
-205.00141786,19019.0
-205.2937367,18910.5
-205.58605555,18604.8
-205.8783744,18904.5
-206.17069325,19196.9
-206.4630121,19490.9
-206.75533094,19223.3
-207.04764979,19189.9
-207.33996864,18952.9
-207.63228749,19026.0
-207.92460634,18827.1
-208.21692518,18892.4
-208.50924403,18710.6
-208.80156288,18757.9
-209.09388173,18658.8
-209.38620058,18955.3
-209.67851942,18892.0
-209.97083827,18257.6
-210.26315712,18774.3
-210.55547597,18477.0
-210.84779482,18277.9
-211.14011366,18455.1
-211.43243251,18504.5
-211.72475136,18864.0
-212.01707021,18841.6
-212.30938906,18480.3
-212.6017079,18589.4
-212.89402675,18736.5
-213.1863456,18774.8
-213.47866445,18320.4
-213.7709833,18549.1
-214.06330214,18380.3
-214.35562099,18939.1
-214.64793984,19019.1
-214.94025869,18997.8
-215.23257754,18801.9
-215.52489638,18439.4
-215.81721523,18673.0
-216.10953408,18764.9
-216.40185293,18759.3
-216.69417178,18467.3
-216.98649062,18378.4
-217.27880947,18404.6
-217.57112832,18122.9
-217.86344717,17966.8
-218.15576602,18086.1
-218.44808486,17757.9
-218.74040371,17817.3
-219.03272256,17987.4
-219.32504141,17915.1
-219.61736026,18245.3
-219.9096791,18381.1
-220.20199795,18422.8
-220.4943168,18266.4
-220.78663565,18463.6
-221.0789545,18330.8
-221.37127334,18344.9
-221.66359219,17973.4
-221.95591104,17783.4
-222.24822989,17798.8
-222.54054874,17952.5
-222.83286758,17965.0
-223.12518643,17528.4
-223.41750528,17826.4
-223.70982413,17891.4
-224.00214298,18269.9
-224.29446182,18201.3
-224.58678067,18033.0
-224.87909952,17985.9
-225.17141837,18200.6
-225.46373722,18571.8
-225.75605606,18338.5
-226.04837491,18410.3
-226.34069376,18626.6
-226.63301261,18265.0
-226.92533146,17861.5
-227.2176503,17805.9
-227.50996915,17792.0
-227.802288,17586.8
-228.09460685,17217.6
-228.3869257,17396.3
-228.67924454,18063.4
-228.97156339,18210.1
-229.26388224,18313.9
-229.55620109,18065.5
-229.84851994,18055.9
-230.14083878,17908.4
-230.43315763,18176.6
-230.72547648,18339.5
-231.01779533,17893.1
-231.31011418,17932.5
-231.60243302,18334.5
-231.89475187,18301.6
-232.18707072,18169.6
-232.47938957,18032.1
-232.77170842,17647.6
-233.06402726,17722.4
-233.35634611,17959.6
-233.64866496,18058.9
-233.94098381,17333.1
-234.23330266,16707.8
-234.5256215,16459.8
-234.81794035,17687.5
-235.1102592,17580.4
-235.40257805,17178.5
-235.6948969,16199.1
-235.98721574,15967.6
-236.27953459,16847.1
-236.57185344,18133.3
-236.86417229,18209.0
-237.15649114,17829.6
-237.44880998,17598.1
-237.74112883,17871.8
-238.03344768,17986.3
-238.32576653,17745.9
-238.61808538,17606.3
-238.91040422,17891.4
-239.20272307,17719.5
-239.49504192,17888.5
-239.78736077,17848.8
-240.07967962,17405.4
-240.37199846,16970.3
-240.66431731,17320.4
-240.95663616,16968.0
-241.24895501,16127.9
-241.54127386,15747.3
-241.8335927,17146.3
-242.12591155,18856.0
-242.4182304,19676.9
-242.71054925,19401.6
-243.0028681,18511.1
-243.29518694,17262.6
-243.58750579,16445.0
-243.87982464,16739.6
-244.17214349,17188.1
-244.46446234,16772.6
-244.75678118,16795.6
-245.04910003,17304.9
-245.34141888,17188.1
-245.63373773,16588.6
-245.92605658,16565.5
-246.21837542,17505.6
-246.51069427,17457.9
-246.80301312,17094.5
-247.09533197,16404.3
-247.38765082,16870.0
-247.67996966,16559.4
-247.97228851,16701.9
-248.26460736,17284.3
-248.55692621,17428.0
-248.84924506,17467.8
-249.1415639,18581.4
-249.43388275,19843.9
-249.7262016,19859.3
-250.01852045,18249.9
-250.3108393,17744.6
-250.60315814,17433.8
-250.89547699,17146.9
-251.18779584,17051.6
-251.48011469,17446.5
-251.77243354,17616.4
-252.06475238,17193.0
-252.35707123,17213.6
-252.64939008,17211.9
-252.94170893,17090.3
-253.23402778,16728.1
-253.52634662,16974.3
-253.81866547,17042.4
-254.11098432,16669.9
-254.40330317,16655.3
-254.69562202,17031.3
-254.98794086,17029.3
-255.28025971,16051.3
-255.57257856,15381.3
-255.86489741,16255.0
-256.15721626,17609.5
-256.4495351,18621.5
-256.74185395,19196.6
-257.0341728,18290.1
-257.32649165,16604.5
-257.6188105,15980.6
-257.91112934,15989.1
-258.20344819,16860.9
-258.49576704,17261.9
-258.78808589,17454.0
-259.08040474,17490.5
-259.37272358,17503.4
-259.66504243,17773.5
-259.95736128,17986.8
-260.24968013,17591.8
-260.54199898,17040.4
-260.83431782,17267.9
-261.12663667,17710.1
-261.41895552,17515.5
-261.71127437,17004.4
-262.00359322,16861.9
-262.29591206,17456.8
-262.58823091,17594.3
-262.88054976,16423.9
-263.17286861,15463.9
-263.46518746,15447.4
-263.7575063,16216.8
-264.04982515,16831.8
-264.342144,17010.0
-264.63446285,16859.8
-264.9267817,16891.3
-265.21910054,16931.0
-265.51141939,16978.9
-265.80373824,17450.1
-266.09605709,17407.4
-266.38837594,17345.6
-266.68069478,17447.9
-266.97301363,16985.9
-267.26533248,17058.1
-267.55765133,17522.8
-267.84997018,17018.3
-268.14228902,16752.3
-268.43460787,16566.6
-268.72692672,16601.4
-269.01924557,17097.4
-269.31156442,16794.5
-269.60388326,16461.4
-269.89620211,16535.9
-270.18852096,17379.6
-270.48083981,17532.4
-270.77315866,16552.4
-271.0654775,16042.3
-271.35779635,16160.9
-271.6501152,16770.5
-271.94243405,16848.6
-272.2347529,16708.8
-272.52707174,17241.6
-272.81939059,17423.8
-273.11170944,17191.1
-273.40402829,17422.1
-273.69634714,17041.5
-273.98866598,16987.0
-274.28098483,16884.3
-274.57330368,16967.9
-274.86562253,16767.1
-275.15794138,16323.5
-275.45026022,16330.9
-275.74257907,16167.8
-276.03489792,16272.0
-276.32721677,16230.4
-276.61953562,16606.4
-276.91185446,16619.4
-277.20417331,16410.8
-277.49649216,16354.8
-277.78881101,16740.0
-278.08112986,16937.6
-278.3734487,16998.4
-278.66576755,17113.9
-278.9580864,16761.5
-279.25040525,16550.3
-279.5427241,16416.6
-279.83504294,16705.0
-280.12736179,16597.0
-280.41968064,16669.9
-280.71199949,17075.6
-281.00431834,16792.8
-281.29663718,16602.9
-281.58895603,16248.9
-281.88127488,16509.5
-282.17359373,16914.1
-282.46591258,16743.9
-282.75823142,16260.0
-283.05055027,16245.9
-283.34286912,16152.3
-283.63518797,16190.4
-283.92750682,16219.1
-284.21982566,16404.5
-284.51214451,16214.8
-284.80446336,16020.5
-285.09678221,15961.9
-285.38910106,15913.1
-285.6814199,16309.1
-285.97373875,16520.9
-286.2660576,16151.5
-286.55837645,16100.6
-286.8506953,16274.8
-287.14301414,16300.1
-287.43533299,16065.1
-287.72765184,16052.6
-288.01997069,16237.0
-288.31228954,16261.5
-288.60460838,16047.6
-288.89692723,16028.4
-289.18924608,16186.4
-289.48156493,16200.1
-289.77388378,15976.4
-290.06620262,16368.1
-290.35852147,16536.9
-290.65084032,16306.3
-290.94315917,16561.3
-291.23547802,16620.3
-291.52779686,16107.9
-291.82011571,16431.8
-292.11243456,16575.5
-292.40475341,16691.1
-292.69707226,16207.1
-292.9893911,16303.3
-293.28170995,16177.8
-293.5740288,16058.1
-293.86634765,16025.6
-294.1586665,15909.1
-294.45098534,15702.1
-294.74330419,15878.9
-295.03562304,15936.0
-295.32794189,15641.5
-295.62026074,15580.3
-295.91257958,15726.0
-296.20489843,16047.8
-296.49721728,15814.4
-296.78953613,15526.1
-297.08185498,15241.5
-297.37417382,15489.5
-297.66649267,15894.9
-297.95881152,16087.3
-298.25113037,15962.8
-298.54344922,15731.6
-298.83576806,15517.1
-299.12808691,15650.3
-299.42040576,15578.4
-299.71272461,15665.6
-300.00504346,16047.3
-300.2973623,16166.0
-300.58968115,16001.0
-300.882,16142.5
-301.17431885,16109.0
-301.4666377,16256.4
-301.75895654,16544.8
-302.05127539,16137.9
-302.34359424,16018.4
-302.63591309,16115.8
-302.92823194,16296.4
-303.22055078,16260.4
-303.51286963,15967.8
-303.80518848,16077.1
-304.09750733,16123.9
-304.38982618,16054.9
-304.68214502,15842.5
-304.97446387,15800.0
-305.26678272,15521.1
-305.55910157,15702.4
-305.85142042,15684.6
-306.14373926,15494.6
-306.43605811,15722.4
-306.72837696,15607.6
-307.02069581,16152.4
-307.31301466,15780.9
-307.6053335,15593.5
-307.89765235,15784.9
-308.1899712,16258.8
-308.48229005,16069.9
-308.7746089,16073.0
-309.06692774,15979.0
-309.35924659,15952.5
-309.65156544,16008.3
-309.94388429,15756.9
-310.23620314,16281.9
-310.52852198,16299.0
-310.82084083,16071.5
-311.11315968,16119.4
-311.40547853,15870.1
-311.69779738,15839.4
-311.99011622,15956.9
-312.28243507,15915.1
-312.57475392,15911.0
-312.86707277,15864.1
-313.15939162,16009.0
-313.45171046,15902.9
-313.74402931,15582.1
-314.03634816,15591.8
-314.32866701,15551.5
-314.62098586,15693.5
-314.9133047,15323.9
-315.20562355,15624.4
-315.4979424,15546.0
-315.79026125,15578.4
-316.0825801,15376.1
-316.37489894,15470.4
-316.66721779,15674.6
-316.95953664,15438.3
-317.25185549,15733.8
-317.54417434,15240.0
-317.83649318,15468.6
-318.12881203,15746.0
-318.42113088,15229.4
-318.71344973,15327.9
-319.00576858,15303.1
-319.29808742,14946.9
-319.59040627,15370.3
-319.88272512,15791.6
-320.17504397,15620.4
-320.46736282,15353.0
-320.75968166,15126.0
-321.05200051,15306.1
-321.34431936,15514.9
-321.63663821,15480.5
-321.92895706,15315.5
-322.2212759,15385.8
-322.51359475,15584.3
-322.8059136,15618.6
-323.09823245,15238.4
-323.3905513,15255.9
-323.68287014,15298.6
-323.97518899,15082.0
-324.26750784,15037.4
-324.55982669,15231.0
-324.85214554,15392.3
-325.14446438,15043.8
-325.43678323,14931.4
-325.72910208,15237.8
-326.02142093,15091.0
-326.31373978,15162.9
-326.60605862,14876.9
-326.89837747,14816.6
-327.19069632,15054.4
-327.48301517,14899.0
-327.77533402,15002.4
-328.06765286,14952.3
-328.35997171,15208.9
-328.65229056,15016.8
-328.94460941,15015.3
-329.23692826,15041.4
-329.5292471,15044.3
-329.82156595,15171.3
-330.1138848,15316.3
-330.40620365,15097.5
-330.6985225,15144.5
-330.99084134,15084.8
-331.28316019,15084.8
-331.57547904,15079.0
-331.86779789,15221.4
-332.16011674,15240.3
-332.45243558,15574.3
-332.74475443,15132.9
-333.03707328,14966.0
-333.32939213,15024.4
-333.62171098,15156.5
-333.91402982,15135.9
-334.20634867,15374.3
-334.49866752,15445.8
-334.79098637,15133.5
-335.08330522,15093.4
-335.37562406,14986.9
-335.66794291,15073.3
-335.96026176,14835.8
-336.25258061,15231.8
-336.54489946,15284.9
-336.8372183,15087.5
-337.12953715,14998.5
-337.421856,15106.8
-337.71417485,14872.5
-338.0064937,14892.9
-338.29881254,15157.3
-338.59113139,15403.3
-338.88345024,15241.5
-339.17576909,15294.8
-339.46808794,15274.3
-339.76040678,14981.9
-340.05272563,15155.8
-340.34504448,15347.8
-340.63736333,14825.5
-340.92968218,14864.1
-341.22200102,14817.5
-341.51431987,15018.4
-341.80663872,14812.8
-342.09895757,15086.5
-342.39127642,14742.9
-342.68359526,15063.0
-342.97591411,14853.3
-343.26823296,14781.5
-343.56055181,14653.8
-343.85287066,14911.8
-344.1451895,15155.0
-344.43750835,14503.8
-344.7298272,14697.1
-345.02214605,14543.9
-345.3144649,14776.6
-345.60678374,14730.4
-345.89910259,14418.0
-346.19142144,14693.0
-346.48374029,14456.9
-346.77605914,14491.8
-347.06837798,14628.8
-347.36069683,14630.3
-347.65301568,14574.8
-347.94533453,15048.4
-348.23765338,14995.8
-348.52997222,15159.1
-348.82229107,14956.9
-349.11460992,15151.9
-349.40692877,15171.9
-349.69924762,14627.3
-349.99156646,14913.9
-350.28388531,14529.9
-350.57620416,14908.4
-350.86852301,15023.0
-351.16084186,14687.1
-351.4531607,14531.9
-351.74547955,14631.9
-352.0377984,14509.4
-352.33011725,14552.4
-352.6224361,14790.0
-352.91475494,14588.0
-353.20707379,14577.6
-353.49939264,14601.0
-353.79171149,14507.0
-354.08403034,14605.8
-354.37634918,14670.4
-354.66866803,14494.0
-354.96098688,14360.9
-355.25330573,14454.6
-355.54562458,14120.9
-355.83794342,14286.1
-356.13026227,14465.3
-356.42258112,14370.4
-356.71489997,14871.3
-357.00721882,14104.3
-357.29953766,14253.4
-357.59185651,14389.1
-357.88417536,14663.5
-358.17649421,14844.8
-358.46881306,14637.3
-358.7611319,14631.1
-359.05345075,14288.1
-359.3457696,14310.4
-359.63808845,14205.4
-359.9304073,14394.0
-360.22272614,14128.4
-360.51504499,14242.1
-360.80736384,14736.4
-361.09968269,14673.5
-361.39200154,14431.3
-361.68432038,14472.8
-361.97663923,14261.6
-362.26895808,14434.6
-362.56127693,14439.0
-362.85359578,14236.8
-363.14591462,14559.0
-363.43823347,14392.5
-363.73055232,13890.0
-364.02287117,14128.1
-364.31519002,14132.4
-364.60750886,14154.9
-364.89982771,14168.9
-365.19214656,13916.0
-365.48446541,13877.6
-365.77678426,13930.9
-366.0691031,13769.5
-366.36142195,14026.9
-366.6537408,13922.8
-366.94605965,14114.4
-367.2383785,14075.8
-367.53069734,14039.1
-367.82301619,14420.3
-368.11533504,13927.4
-368.40765389,13686.0
-368.69997274,13865.9
-368.99229158,13975.5
-369.28461043,13770.9
-369.57692928,13919.5
-369.86924813,14188.3
-370.16156698,14332.1
-370.45388582,14248.9
-370.74620467,14057.1
-371.03852352,13900.8
-371.33084237,14309.5
-371.62316122,13824.5
-371.91548006,14119.6
-372.20779891,14357.0
-372.50011776,13990.6
-372.79243661,14172.6
-373.08475546,14078.1
-373.3770743,14429.8
-373.66939315,14457.5
-373.961712,14675.4
-374.25403085,14060.4
-374.5463497,13835.4
-374.83866854,13717.8
-375.13098739,13590.0
-375.42330624,13530.0
-375.71562509,13729.3
-376.00794394,13740.9
-376.30026278,13798.1
-376.59258163,14082.8
-376.88490048,14177.6
-377.17721933,14210.6
-377.46953818,13790.9
-377.76185702,14094.6
-378.05417587,14219.4
-378.34649472,14345.9
-378.63881357,13931.5
-378.93113242,13784.8
-379.22345126,13874.5
-379.51577011,13948.6
-379.80808896,14077.5
-380.10040781,13710.3
